-0.027337,16.853,-31.074,0,5.7796e-05,0
-0.0014167,-0.51234,-0.041631,1,4.1502e-06,0
0,0,0,1,0,0
-0.00011409,-0.49581,0.0048119,-0.42381,2.7427e-07,0
0.25882,-193.19,193.19,0,0,0
0.96593,51.764,-51.764,0,0,0
